区,町,ふりがな,番地,燃えるゴミ,燃えないゴミボンベ・スプレー,,容器包装プラスチック,,缶・びん・ペットボトル,,備考,,パターン,
北区,鳴子,なるこ,1丁目,月木,13,火,毎週,金,毎週,水,,な,1,1
北区,鳴子,なるこ,2丁目,月木,13,火,毎週,金,毎週,水,,な,1,1
北区,鳴子,なるこ,3丁目,月木,13,火,毎週,金,毎週,水,,な,1,1
北区,西大池,にしおおいけ,1丁目,火金,13,木,毎週,月,毎週,水,,な,6,6
北区,西大池,にしおおいけ,2丁目,火金,13,木,毎週,月,毎週,水,,な,6,6
北区,西山,にしやま,1丁目,火金,24,木,毎週,水,毎週,水,,な,24,24
北区,西山,にしやま,2丁目,火金,24,木,毎週,水,毎週,水,,な,24,24
北区,八多町,はたちょう,,月木,24,月,毎週,水,毎週,水,,な,31,31
北区,花山台,はなやまだい,,火金,13,木,毎週,月,毎週,水,,は,6,6
北区,花山中尾台,はなやまなかおだい,1丁目,火金,13,木,毎週,月,毎週,水,,は,6,6
北区,花山中尾台,はなやまなかおだい,2丁目,火金,13,木,毎週,月,毎週,水,,は,6,6
北区,花山中尾台,はなやまなかおだい,3丁目,火金,13,木,毎週,月,毎週,水,,は,6,6
北区,花山東町,はなやまひがしまち,,火金,13,木,毎週,月,毎週,水,,は,6,6
北区,東有野台,ひがしありのだい,1丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,東有野台,ひがしありのだい,2丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,東有野台,ひがしありのだい,3丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,東有野台,ひがしありのだい,4丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,東有野台,ひがしありのだい,5丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,東大池,ひがしおおいけ,1丁目,火金,13,木,毎週,月,毎週,水,,は,6,6
北区,東大池,ひがしおおいけ,2丁目,火金,13,木,毎週,月,毎週,水,,は,6,6
北区,東大池,ひがしおおいけ,3丁目,火金,13,木,毎週,月,毎週,水,,は,6,6
北区,日の峰,ひのみね,1丁目,月木,24,金,毎週,火,毎週,水,,は,4,4
北区,日の峰,ひのみね,2丁目,月木,24,金,毎週,火,毎週,水,,は,4,4
北区,日の峰,ひのみね,3丁目,月木,24,金,毎週,火,毎週,水,,は,4,4
北区,日の峰,ひのみね,4丁目,月木,24,金,毎週,火,毎週,水,,は,4,4
北区,日の峰,ひのみね,5丁目,月木,24,金,毎週,火,毎週,水,,は,4,4
北区,ひよどり台,ひよどりだい,1丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,ひよどり台,ひよどりだい,2丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,ひよどり台,ひよどりだい,3丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,ひよどり台,ひよどりだい,4丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,ひよどり台,ひよどりだい,5丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,ひよどり北町,ひよどりきたまち,2丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,ひよどり台南町,ひよどりだいみなみまち,1丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,ひよどり台南町,ひよどりだいみなみまち,2丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,ひよどり台南町,ひよどりだいみなみまち,3丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,ひよどり台南町,ひよどりだいみなみまち,4丁目,月木,13,火,毎週,金,毎週,水,,は,10,10
北区,藤原台中町,ふじわらだいなかまち,1丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台中町,ふじわらだいなかまち,2丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台中町,ふじわらだいなかまち,3丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台中町,ふじわらだいなかまち,4丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台中町,ふじわらだいなかまち,5丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台中町,ふじわらだいなかまち,6丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台中町,ふじわらだいなかまち,7丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台中町,ふじわらだいなかまち,8丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台南町,ふじわらだいみなみまち,1丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台南町,ふじわらだいみなみまち,2丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台南町,ふじわらだいみなみまち,3丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台南町,ふじわらだいみなみまち,4丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台南町,ふじわらだいみなみまち,5丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台北町,ふじわらだいきたまち,1丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台北町,ふじわらだいきたまち,2丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台北町,ふじわらだいきたまち,3丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台北町,ふじわらだいきたまち,4丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台北町,ふじわらだいきたまち,5丁目,火金,13,月,毎週,木,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局北事業所（電話：078-581-0460）へお問合せください。,は,5,5
北区,藤原台北町,ふじわらだいきたまち,6丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,藤原台北町,ふじわらだいきたまち,7丁目,火金,13,月,毎週,木,毎週,水,,は,5,5
北区,松が枝町,まつがえちょう,1丁目,月木,24,金,毎週,火,毎週,水,注意！一部の地域で収集日の異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局北事業所（電話：078-581-0460）へお問合せください。,ま,4,4
北区,松が枝町,まつがえちょう,2丁目,月木,24,金,毎週,火,毎週,水,,ま,4,4
北区,松が枝町,まつがえちょう,3丁目,月木,24,金,毎週,火,毎週,水,,ま,4,4
北区,松宮台,まつみやだい,1丁目,月木,13,金,毎週,火,毎週,水,,ま,2,2
北区,松宮台,まつみやだい,2丁目,月木,13,金,毎週,火,毎週,水,,ま,2,2
北区,緑町,みどりまち,1丁目,月木,13,金,毎週,火,毎週,水,,ま,2,2
北区,緑町,みどりまち,2丁目,月木,13,金,毎週,火,毎週,水,,ま,2,2
北区,緑町,みどりまち,3丁目,月木,13,金,毎週,火,毎週,水,,ま,2,2
北区,緑町,みどりまち,4丁目,月木,13,金,毎週,火,毎週,水,,ま,2,2
北区,緑町,みどりまち,5丁目,月木,13,金,毎週,火,毎週,水,,ま,2,2
北区,緑町,みどりまち,6丁目,月木,13,金,毎週,火,毎週,水,,ま,2,2
北区,緑町,みどりまち,7丁目,月木,13,金,毎週,火,毎週,水,,ま,2,2
北区,緑町,みどりまち,8丁目,月木,13,金,毎週,火,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局北事業所（電話：078-581-0460）へお問合せください。,ま,2,2
北区,南五葉,みなみごよう,1丁目,月木,13,火,毎週,金,毎週,水,,ま,1,1
北区,南五葉,みなみごよう,2丁目,月木,13,火,毎週,金,毎週,水,,ま,1,1
北区,南五葉,みなみごよう,3丁目,月木,13,火,毎週,金,毎週,水,,ま,1,1
北区,南五葉,みなみごよう,4丁目,月木,13,火,毎週,金,毎週,水,,ま,1,1
北区,南五葉,みなみごよう,5丁目,月木,13,火,毎週,金,毎週,水,,ま,1,1
北区,南五葉,みなみごよう,6丁目,月木,13,火,毎週,金,毎週,水,,ま,1,1
北区,山田町,やまだちょう,藍那,月木,13,火,毎週,金,毎週,水,,ま,1,1
北区,山田町,やまだちょう,小河,月木,13,火,毎週,金,毎週,水,,や,1,1
北区,山田町,やまだちょう,小部,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局北事業所（電話：078-581-0460）へお問合せください。,や,3,3
北区,山田町,やまだちょう,上谷上,火金,13,木,毎週,月,毎週,水,,や,6,6
北区,山田町,やまだちょう,坂本,火金,24,金,毎週,月,毎週,水,,や,44,44
北区,山田町,やまだちょう,下谷上字猪ころび,月木,13,金,毎週,火,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局北事業所（電話：078-581-0460）へお問合せください。,や,2,2
北区,山田町,やまだちょう,下谷上字中一里山ひよどり台（シルバーハイツ）,月木,13,火,毎週,金,毎週,水,,や,1,1
北区,山田町,やまだちょう,下谷上（猪ころび・中一里山ひよどり台（シルバーハイツ）以外の地域）,火金,13,木,毎週,月,毎週,水,注意！一部の地域で収集日の異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局北事業所（電話：078-581-0460）へお問合せください。,や,6,6
北区,山田町,やまだちょう,衝原,火金,24,金,毎週,月,毎週,水,,や,44,44
北区,山田町,やまだちょう,中,火金,24,金,毎週,月,毎週,水,,や,44,44
北区,山田町,やまだちょう,西下,火金,24,金,毎週,月,毎週,水,,や,44,44
北区,山田町,やまだちょう,原野,火金,24,金,毎週,月,毎週,水,注意！一部の地域で収集日の異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局北事業所（電話：078-581-0460）へお問合せください。,や,44,44
北区,山田町,やまだちょう,東下,火金,24,金,毎週,月,毎週,水,,や,44,44
北区,山田町,やまだちょう,福地,火金,24,金,毎週,月,毎週,水,,や,44,44
北区,若葉台,わかばだい,1丁目,月木,13,金,毎週,火,毎週,水,,わ,2,2
北区,若葉台,わかばだい,2丁目,月木,13,金,毎週,火,毎週,水,,わ,2,2
北区,若葉台,わかばだい,3丁目,月木,13,金,毎週,火,毎週,水,,わ,2,2
北区,若葉台,わかばだい,4丁目,月木,13,金,毎週,火,毎週,水,,わ,2,2
長田区,池田上町,いけだうえまち,,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,池田経町,いけだきょうまち,,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,池田塩町,いけだしおまち,,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,池田新町,いけだしんまち,,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,池田谷町,いけだたにまち,,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,池田寺町,いけだてらまち,,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,池田広町,いけだひろまち,,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,一番町,いちばんちょう,1丁目,火金,24,木,毎週,水,毎週,水,,あ,24,24
長田区,一番町,いちばんちょう,2丁目,火金,24,木,毎週,水,毎週,水,,あ,24,24
長田区,一番町,いちばんちょう,3丁目,火金,24,木,毎週,水,毎週,水,,あ,24,24
長田区,一番町,いちばんちょう,3丁目（コンテナ等を設置している集合住宅）,月木,24,木,毎週,水,毎週,水,,あ,34,34
長田区,一番町,いちばんちょう,4丁目,火金,24,木,毎週,水,毎週,水,,あ,24,24
長田区,一番町,いちばんちょう,5丁目,火金,24,木,毎週,水,毎週,水,,あ,24,24
長田区,一番町,いちばんちょう,5丁目（コンテナ等を設置している集合住宅）,月木,24,木,毎週,水,毎週,水,,あ,34,34
長田区,一里山町,いちりやまちょう,,月木,13,金,毎週,火,毎週,水,,あ,2,2
長田区,鶯町,うぐいすちょう,1丁目,月木,13,金,毎週,火,毎週,水,,あ,2,2
長田区,鶯町,うぐいすちょう,2丁目,月木,13,金,毎週,火,毎週,水,,あ,2,2
長田区,鶯町,うぐいすちょう,3丁目,月木,13,金,毎週,火,毎週,水,,あ,2,2
長田区,鶯町,うぐいすちょう,4丁目,月木,13,金,毎週,火,毎週,水,,あ,2,2
長田区,腕塚町,うでづかちょう,1丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,腕塚町,うでづかちょう,2丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,腕塚町,うでづかちょう,3丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,腕塚町,うでづかちょう,4丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,腕塚町,うでづかちょう,5丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,腕塚町,うでづかちょう,6丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,腕塚町,うでづかちょう,7丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,腕塚町,うでづかちょう,8丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,腕塚町,うでづかちょう,9丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,腕塚町,うでづかちょう,10丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
長田区,梅ケ香町,うめがかちょう,1丁目,月木,24,金,毎週,水,毎週,水,,あ,16,16
長田区,梅ケ香町,うめがかちょう,2丁目,月木,24,金,毎週,水,毎週,水,,あ,16,16
長田区,大谷町,おおたにちょう,1丁目,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,大谷町,おおたにちょう,2丁目,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,大谷町,おおたにちょう,3丁目,火金,13,木,毎週,月,毎週,水,,あ,6,6
長田区,大塚町,おおつかちょう,1丁目,火金,24,木,毎週,水,毎週,水,,あ,24,24
長田区,大塚町,おおつかちょう,2丁目,火金,24,木,毎週,水,毎週,水,,あ,24,24
長田区,大塚町,おおつかちょう,3丁目,火金,24,木,毎週,水,毎週,水,,あ,24,24
長田区,大塚町,おおつかちょう,4丁目,火金,24,木,毎週,水,毎週,水,,あ,24,24
